"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","DRY_BULK","LIQUID_BULK","CONTAINER","WAREHOUSE","AGRI","MINING","UTIL","CONST","MANU","WHOLE","RETAIL","TRANS","INFO","FINANCE","REALE","PROF","MANAGE","ADMIN","EDU","HEALTH","ART","ACCO","OTHER","HS1","HS2","HS3"
"Mobile","hurricane","sector_model","DFFD _ MINING_L4WB","-0.127160397290967","-0.00160606026891414","-0.00100498363233146","-0.000480845015377224","-0.000854934108854814","0","-0.0263654578186386","-0.00697736684210392","-0.00338458329906406","-0.000840156097648797","0.000206029499232062","7.15322174295582e-05","-0.000241151992905438","0.000166028828685458","2.07740411347476e-05","2.38745439008817e-05","0.000521722556975455","0","0","0.000159599792312507","0.000712428290526535","2.08304405508772e-05","-0.000134509318620547","0.000164434585398632","-9.30092140740622e-05","-0.000238590388580996","-0.000887159744661649"
"Mobile","hurricane","sector_model","DFFD _ MINING_L2BB","-0.196975236142688","-0.00127381413728122","-0.000732604600581333","-0.000404836653388535","-0.000603559571573817","0","-0.0218228380448601","-0.00501439012939458","-0.0028138838403249","-0.000921058028771795","-2.27298091112435e-05","0.000278145595794771","-0.000255930081774069","0.000116215511541682","0","0.000107389992179664","3.06431265767643e-05","0","0.000829140918919536","0.000203364035524622","0.000857259023049906","0","0.000480267870262067","9.89809478633715e-05","-0.000371690125163786","-0.000248402328180525","-0.00024315086150008"
"Mobile","hurricane","sector_model","DFFD _ UTIL_L1WB","-0.0999777691067163","-0.000816738919427234","-0.00046508418899423","-0.000139800692588757","-0.000370396029515651","0","-0.00430355547557674","-0.0366097215268014","0.000160690838659637","4.84597057365387e-05","0.000101113878640901","0.000264155467793228","-1.86439530290946e-05","0","0","0.000372584977314299","0.000104956096036932","0","0.000341927860053786","0.000380642244230615","0.000161350390260625","5.2199717108441e-05","0.000936369222325821","0.000147904411457706","-0.000179031674544487","-0.000142562679873468","-0.000213412214155017"
"Mobile","hurricane","sector_model","DFFD _ UTIL_L2WB","-0.0979886108113446","-0.00174399992928777","-0.000974522095974098","-0.000555181312538602","-0.000805475692276673","0","-0.00889209378132188","-0.0744518906299619","0.000581786299659409","0.000121973731631984","0.000342860547171537","0.000554312238106772","0","0.000158674800173464","0","0.00117524051962885","0.000279374831065445","0","0.000775379757945384","0.000479850814534878","0.000618274944651373","1.57269841765719e-05","0.000496725415181442","0.000221500580898281","-0.000382537862892062","-0.000299263894906486","-0.00044296206942817"
"Mobile","hurricane","sector_model","DFFD _ UTIL_L3WB","0.114955601387847","-0.0138886353953567","-0.00782697161657388","-0.00654652069199763","-0.00690110047537837","0.000813498756931428","-0.057322211329342","-0.482838563997052","0.00571415971260158","0.00229441262706307","0.00100064902350027","0.00169089270563049","0.000116361880196974","0.00186187754269951","0","0.00824996787293615","0.00265863805059171","0.00691853790341053","0.00304726337845583","0.00411490623612608","0.00333253695202689","0.000225074585255559","-0.000504575984129446","0.00190802238792715","-0.00154928880629538","-0.00187244155702199","-0.00486692401458504"
"Mobile","hurricane","sector_model","DFFD _ UTIL_L4WB","-0.116958475572339","-0.0012289089817664","-0.000799238050131686","-0.00026193568174775","-0.000646239613151555","0","-0.00561713596611787","-0.0496197040375799","0.00035254367859489","0.000273125808752031","0.000266782749867695","6.72440106723492e-05","3.13699631688521e-05","8.21248920455352e-05","0","0.000309290175705994","0.000442479077007459","0","0","0.000190722497857177","0.000534490321509687","3.11111437151463e-05","-0.00010896470500361","5.86183328940677e-05","-7.61161142748916e-05","-0.000181702796668819","-0.00065120620200804"
"Mobile","hurricane","sector_model","DFFD _ UTIL_L2BB","-0.130661216886477","-0.00406152483543287","-0.00226576954868358","-0.00169743783010775","-0.00191927396154857","0","-0.0186448994849905","-0.153491075022032","0.00110599435173846","0.000229807051305376","0.000161755617503546","0.000864135678206328","2.06082887077823e-05","0.000625371508838494","0","0.00134642993325204","0.000296709196049781","0","0.00249755110251249","0.00083074198084247","0.00245330921187125","3.06217093031039e-05","0.00131640267716515","0.000105342728488412","-0.00106011002137477","-0.000700711100597668","-0.000645588252603771"
"Mobile","hurricane","sector_model","DFFD _ UTIL_L3BB","-0.601286959113145","-0.014303648676826","-0.00825951860061417","-0.00691736002616443","-0.00740671576602756","0.00574941430683717","-0.0435279966463681","-0.349595732314778","0.0010901077541404","0.00149834098020621","-0.000174773216777247","0.000853457494171232","0.00032082292747376","0.00272511131238245","-0.00021458699235132","0.00625495366343258","0.000665808017110656","0","-3.79374535496525e-05","0.00574258163923997","0.00327494956715065","0.000338888303461426","-0.00138725926633484","0.000828381692442435","-0.00171450035888457","-0.00171384671384429","-0.00377702053206751"
"Mobile","hurricane","sector_model","DFFD _ CONST_L1WB","-0.183968887045175","-0.0163184961514843","-0.00924423151134717","-0.00792383393909386","-0.00835910650493735","0.03735843945493","-0.0442536436824976","0.00484117427973605","-0.0769350408790973","-0.0055040546124186","-0.00252635733872177","0.00403702194594475","-0.000879949804753071","0.0017575200097518","-0.000428100780041094","0.00807051613127675","-0.000572417227377389","0.000843508731420523","0.0104841853909004","0.00725286990424575","0.0040215211418762","0.00153498724321435","0.0219953379182414","0.00317110932538627","-0.00371246274687898","-0.0027853069729306","-0.00432370711701698"
"Mobile","hurricane","sector_model","DFFD _ CONST_L2WB","1.22214118642992","-0.0469899682459484","-0.0269417601733976","-0.0219695182305302","-0.0249539629557206","0.0783317557725369","-0.126055526072932","0.00870627824979863","-0.218603619379369","-0.0157716929992876","-0.00346063260159428","0.0120599016764133","0","0.00736780821907512","0","0.0353567204900813","-0.000132166084872947","0","0.0300666008345768","0.011848619288391","0.0201824865269697","0.00114700265678643","0.0205096773464351","0.00670984790792722","-0.0115515023924502","-0.00862716120524733","-0.0131361416703438"
"Mobile","hurricane","sector_model","DFFD _ CONST_L3WB","2.74451502905009","-0.09639925224198","-0.0560520613428215","-0.0455461950223765","-0.0521644505088329","0.0651480413287325","-0.185109881037415","0.0519729799025388","-0.34801801318805","-0.0144722970029617","-0.016589878245363","0.00365184259854514","2.93348854637256e-05","0.010807912865574","-7.01096676741761e-05","0.0616743163130552","0.005079946352827","0.116575333455354","0.0276761777434124","0.0271565773080988","0.0267680211381332","0.00229890916692099","0.00236288678508152","0.014570523967491","-0.0114620926294485","-0.0138135852033224","-0.0380937955649039"
