"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","AG_MIA","UTILA","CONSTA","MANUA","WHOLEA","RETAILA","TRANSA","INFOA","FINANCEA","REALEA","PRO_MANA","ADMINA","EDUA","HEALTHA","ARTA","ACCOA","OTHERA","AG_MIB","UTILB","CONSTB","MANUB","WHOLEB","RETAILB","TRANSB","INFOB","FINANCEB","REALEB","PRO_MANB","ADMINB","EDUB","HEALTHB","ARTB","ACCOB","OTHERB","HS1A","HS2A","HS3A","HS4A","HS1B","HS2B","HS3B","HS4B"
"Lumberton","flood/hurricane","sector_model","DDS _ REALEA","-0.333202398632945","0","0","0","-0.000100365870136622","-0.000111699613869885","-3.59741677357426e-05","0","0","0","-0.154418253136937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3.01916113677536e-05","-5.61899491606769e-05","0","-1.15105025059262e-05","-6.29181577213527e-05","-6.96889528397655e-05"
"Lumberton","flood/hurricane","sector_model","DDS _ PRO_MANA","-0.240325236631632","6.53756264393643e-05","-0.000312858974856482","0","-0.00163366695177156","-0.00122126303565847","-0.000872746300082805","-0.00033310192540791","-0.00212330594525651","-0.000972455405932936","0.000348313485751098","-0.15010267740421","-0.00182241411239473","-0.000259234081213364","-0.000800911031294155","-0.000289569656265809","-0.000887372287258847","-0.000255520391685558","-2.48869728155387e-06","-5.22194283341616e-05","0","0","-5.05426705358064e-05","-0.000302946104994947","0","0","0","0","0","0","0","-1.73015319438469e-05","0","0","-2.5521401168858e-05","0","-0.000492153233855811","-0.000594147115757974","-0.000548491498733476","-0.000413492113630849","-0.000560914985133714","-0.00060620782132813","-0.000620673919991708"
"Lumberton","flood/hurricane","sector_model","DDS _ ADMINA","-0.450261407664903","0.00090186519689041","-0.000793824038425923","0","-0.00347346998333911","-0.00490039555303647","-0.00274692511336462","-0.002147269260196","-0.00495006497712946","-0.00252813077825326","-0.00456121881813405","-0.00679786548822532","-0.123823064066372","-0.00163242450645896","-0.00381596478090384","-0.00324191233935437","-0.00197582668535755","-0.00139866455100565","-4.53300446450188e-05","-0.000206176440147592","0","-7.57878806797666e-06","-0.000525078682516846","-0.000742310484679271","0","0","-0.000216886127686392","0","0","0","-0.000136300344124702","-0.000116315637184908","0","-9.01832473389473e-05","-0.000151781055989447","-0.00122796677641041","-0.00140570770685415","-0.00140171099448374","-0.00142441618661516","-0.00135458363328922","-0.00149642322670945","-0.00153096121261448","-0.00153848808481759"
"Lumberton","flood/hurricane","sector_model","DDS _ EDUA","0.240521959059274","0.00195328457899014","-0.00182908029437512","0.000636381511166097","-0.00310411672752625","-0.00602225399552218","-0.00121914674666863","0.000314090022644898","0","-0.00079982900233185","0.00170517173688692","0","-0.0014211635069782","-0.14875283956286","-0.00107944925894798","0","-0.00086046533246038","-0.000455998467256289","-0.000318964467010023","-0.000161939192668906","0","-0.000105531660869712","-0.000498019788061259","-0.00098923943993476","-0.000125306351794986","0","-0.000384255843411366","0","0","0","-0.000330313467613891","-0.000192778729112726","0","-0.000148972364118222","-0.000304637309479112","-0.00190641766724425","-0.00216121247994122","-0.00198436717041225","-0.00204258056762262","-0.00187136086786931","-0.00213160943814366","-0.00211597830791625","-0.00217880984146292"
"Lumberton","flood/hurricane","sector_model","DDS _ HEALTHA","0.691507945935556","0.00310735110100334","-0.0019594492721405","0.00224918014274224","-0.00540214222104572","-0.0111166455151875","-0.00300392990279086","2.73082035914395e-07","-0.000861100246765928","-0.0074283975549819","0.00048370573645707","-0.00400893020928645","-0.011264365355344","-0.00124924780789871","-0.151609841660547","-0.000727467628163296","-0.00141711969998873","-0.000934029537222705","-0.000365503378578941","-0.000954709206367753","0","-0.000595720029093728","-0.00118378193662293","-0.0019302588184091","-0.000311724147065536","0.000837464531701538","-0.00100277656492761","0","0","0","-0.000470168712838388","-0.000123624948071503","-0.000230741761844804","-0.000178050103449358","-0.000564011431556212","-0.00480721256026352","-0.00433407852868092","-0.00424352208012182","-0.00431945018410382","-0.00409772229893472","-0.00377058810724598","-0.00395652288925992","-0.00395054512362143"
"Lumberton","flood/hurricane","sector_model","DDS _ ARTA","-0.17768822279656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.166389760056174","-8.85136486038462e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.512460218075e-05","-1.19996832042582e-06"
"Lumberton","flood/hurricane","sector_model","DDS _ ACCOA","0.500000836365048","0","-0.000980586337872782","0","-0.0028185737822016","-0.00572672627219883","-0.00139804647080705","0","0","-0.000943470047552722","0.00236869522909751","-0.000738356411395965","0","-1.14152429331389e-05","-0.00102390546249171","-0.000894107339068712","-0.150732480338613","-0.000193426614809103","-0.000182288016302221","-0.000295057699464074","3.50185927669079e-05","-4.91463738022888e-05","-0.000673706665963966","-0.00062090050318197","0","-0.00241794454767458","0","-0.00149026144320795","0","-0.00101091493746029","0","0","0","-2.69772975656923e-05","-0.000152115426838122","-0.00225911274397911","-0.000610805950612503","-0.00112621257105315","-0.00115206559203178","-0.000466497323597962","-0.00107307550553048","-0.00109226339952356","-0.00105143169448011"
"Lumberton","flood/hurricane","sector_model","DDS _ OTHERA","-0.734538104941205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.126382736847203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ AG_MIB","-0.437685376525959","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.198239178783281","0","0","-0.00130032886857134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.000379109027574301","-0.000529051994750693","0","0","0","-7.39099213434961e-06"
"Lumberton","flood/hurricane","sector_model","DDS _ UTILB","-0.430116764997937","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.182891467586324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.000176080545513432","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ CONSTB","-1.12005602015828","0","0","0","-9.38340823952895e-05","-0.000377112369126339","-0.000267920523451305","0","0","0","0","-2.73170896808132e-05","0","0","-4.47894371979585e-05","0","-5.81197171962946e-05","-7.09392634771571e-05","0","-0.000438065884700954","-0.165392794141932","-0.00213785089304421","-0.00254643108082384","-0.00253232393043579","-4.13895555113819e-05","0","-0.000125819327529216","0.000732678808819899","-0.000255579165942302","0","-0.000214617315136752","-4.21823679554336e-05","0","0","-1.86157838515589e-05","-0.0010738649008454","-0.0015103326978222","-0.00165193667096748","-0.00167873943644906","-6.10802329024178e-05","-0.000160201133649406","-0.000225585905517318","-0.000210873274955727"
"Lumberton","flood/hurricane","sector_model","DDS _ MANUB","1.27768309125767","-0.00203822448166599","0","0.00113007083833004","0","-0.000590205346186853","-0.00222390824038223","-0.000361031024493597","0","0","-0.00229801224033339","0","0","-0.00027173400997943","0","0","-0.000124553799452671","-0.000107898686880966","-0.0117408054193028","-0.00110195397299603","-0.00723569951866523","-0.140734771488176","-0.0107114649212292","-0.00356719525148417","-0.000257485117839695","-0.00638904172296403","-0.000508788345539454","0","-0.00080902701126275","0","-0.00110981996108745","-0.000907547227454522","-0.000254124473176074","-0.00189327391301619","0","-0.00556350658037144","-0.00862117439572307","-0.00778987835729539","-0.00792557797668759","-0.00206746371802728","-0.00200562016851272","-0.00197651310841855","-0.00183681860211174"
"Lumberton","flood/hurricane","sector_model","DDS _ WHOLEB","-0.183849251754631","0","-2.03790696584549e-05","0","0","0","-6.03802677152904e-05","0","0.000795346574088375","0","0","0","0","0","0","0","0","0","-0.000931178104796652","0","-0.000194941432758386","-0.000757643547033179","-0.13197942774919","-0.000300266672652836","-0.000219027174531381","0","0","0","-0.000252195363326269","-0.000116358545436254","-4.37536109073395e-05","-7.81546578375456e-05","0","-9.13432345454073e-05","-1.78741598105738e-05","0","-0.000465501731670328","-0.000467060727201104","-0.000484551762902448","-0.00014049494193836","-0.000304129619933789","-0.00032440147816802","-0.000316068590137409"
"Lumberton","flood/hurricane","sector_model","DDS _ RETAILB","0.732938742147264","0","-0.000288396917814414","0","0","0.00173500101874187","-0.000408194787856183","0","0","0","0","0","-0.00191236233370016","0","0","0.00431573718839861","0","-2.32936054376249e-05","2.76086088476085e-05","-0.000895569640896956","-0.00257927564636669","-0.00107486994693794","-0.00207436171983611","-0.150490308529211","0","0","0","0.00193773608784223","-0.00105523360813713","0","-0.000132187509775402","0","0","0.000160455896624363","-5.34686852706863e-07","-0.00140420083385132","-0.00189019843990916","-0.00220016276306023","-0.00210375149287118","-0.00137702961143829","-0.00180241881276424","-0.00186467490425047","-0.00176646136583157"
"Lumberton","flood/hurricane","sector_model","DDS _ TRANSB","-0.0840666159662258","0","0","0","0","0","-1.0396538012039e-05","0","0","0","0","0","0.000665712926276232","0","0","0","0","0","-1.84861735205867e-05","-8.42282675813313e-05","0","-0.000394487253110873","-0.000339066174905299","-0.000437186959394026","-0.156188772266976","0.00109361681124609","-5.59964210417342e-05","0","0","-0.000912579724118559","-8.64109973621375e-05","0","0","0","2.96283881953679e-05","0","-0.000653570410679671","-0.000648837569913617","-0.000613083997136842","-8.64491732006604e-05","-0.000100776547884961","-0.000112242674979993","-0.000120698490955384"
"Lumberton","flood/hurricane","sector_model","DDS _ INFOB","-0.178751923464505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.225736756802406","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ FINANCEB","-0.739697328221315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.165407688251855","0","0","0","0","0","0","0","0","0","0","0","-4.54977914167714e-05","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ REALEB","-0.270081721523705","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-4.29698752080705e-06","0","-2.50004289049586e-05","0","0","0","0","0","-0.148854134226879","0","0","0","0","0","0","0","0","0","-1.51405144839391e-05","-4.21404102219498e-05","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ PRO_MANB","-0.285436958868002","0","0","1.94454840417445e-05","0","0","-0.000167309368450039","0","7.39266192779383e-05","0","0","0","0","0","-0.000108933740280262","-6.43667803705012e-05","-6.07516382530431e-07","-1.34547070149014e-05","-0.000207962700264368","-0.00027397351188443","-0.000158750055595157","-0.00124758094481451","-0.000286027524038931","-0.000735401403370587","-0.000112658699627156","0","-0.00047253429650529","0","-0.159777375216286","-0.00167015513470944","-0.000137994510939926","-0.000377523654239046","0","-0.000343523277448274","-0.000188195735332042","-0.000286614539292191","-0.00094936880292399","-0.00109178540121088","-0.00111383388637239","-0.000338609543429211","-0.000219843412801177","-0.000276863500019511","-0.000244970746663348"
"Lumberton","flood/hurricane","sector_model","DDS _ ADMINB","-0.411136610316201","0","0","0","0","0","-0.000185743100658807","0","0","0","0","0","0","0","0","0","0","-3.79282845673385e-06","-0.000110061660129402","-0.000227395246305647","0","-0.000915541694341422","-0.000848482492032646","-0.000932710448290076","-0.00064853462739986","-0.000969489291983665","-0.00032327337333134","-0.000839081903601441","-0.00126012065067631","-0.1276809653967","-0.000439763905714386","-0.000844226956150043","-0.000419431024971581","-0.000320630972498217","-0.000296437043684454","-0.000475835191202144","-0.00103123753420225","-0.00098077838676892","-0.00104819986909187","-0.000240150009047809","-0.00021345790382345","-0.00023760022092095","-0.00025064561050061"
"Lumberton","flood/hurricane","sector_model","DDS _ EDUB","0.243579948174709","0","0","0","0","0","-0.000320258908865657","0","0","0","0","0","0","-2.13170905513054e-05","-0.000123508497224413","3.96977493105835e-05","0","-3.21688770887971e-05","0.000197792212664676","-0.00185037161111684","0","-0.00213009195878547","-0.000690608723991046","-0.00188078053880734","0","0","6.61531461526606e-05","0","0","0.000794161001385575","-0.142658147552294","0","0","0","0","-0.00407939509703553","-0.00362690949032455","-0.00364155462418638","-0.00396101857103407","-0.000687638662757159","-0.00066356205734513","-0.000898398242141678","-0.000884629329089712"
"Lumberton","flood/hurricane","sector_model","DDS _ HEALTHB","0.694714901465896","-0.00161617148548619","-0.00130309920177385","-0.000371903798952848","-0.000554713855628295","-0.00052485513811952","-0.000832350377080315","-0.000586110620008607","0.00679875821939834","0","0.0017448616452999","-5.77817060901664e-06","-0.000368997117436609","-6.26180408538398e-05","-0.00024047856003922","-0.00404976566081464","-0.000217595207675051","-0.000720692641285784","0.000300825355956076","-0.00110305916243892","0","-0.00341391043811417","-0.00301712127691853","-0.00252962073857091","-0.000832581056134234","0","-0.000672227017569685","0.000623014897249493","-0.00146814837899229","-0.00448477925735431","-0.000721150164173908","-0.155988914594765","-0.000557372206940755","-0.000123681277049378","-0.000160054275075768","-0.00439420395688584","-0.00466111502334744","-0.0050502673669964","-0.0052148530848025","-0.00112259725511472","-0.00129837297739078","-0.00111524432222097","-0.00125460587890618"
"Lumberton","flood/hurricane","sector_model","DDS _ ARTB","-0.197887478806904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.174767332131593","0","0","0","0","0","-1.43413537146788e-06","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ ACCOB","-1.00362811345766","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.000200980822637086","0","-0.00019940898462026","0","0","0","0","0","0","0","0","0","-0.144383539737035","0","0","-0.000237089098176708","-0.000446563655466088","-0.00070545338735341","0","0","-4.05664482638642e-05","-5.32869472431646e-05"
"Lumberton","flood/hurricane","sector_model","DDS _ OTHERB","-1.18641144592554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.125534891870413","0","0","0","-7.11788723261147e-05","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ HS1A","-0.18374617330394","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.146035147982876","0","0","-2.31214644011418e-05","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ HS2A","-0.341339521134687","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.151051499636121","-8.38665250491634e-05","-0.000114920327948914","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ HS3A","-0.917366752534093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.151263637312903","-0.000143416896465931","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ HS4A","-1.64094905286262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.27780096377273e-05","0","0","0","0","0","0","0","-0.151597534573607","0","0","0","0"
"Lumberton","flood/hurricane","sector_model","DDS _ HS1B","-0.192693718852414","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.136908646358427","0","-1.48683075234413e-05","-1.43596346304798e-05"
"Lumberton","flood/hurricane","sector_model","DDS _ HS2B","-0.815865331065321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.136994193577802","-3.44930977085134e-05","-6.21530596534718e-05"
"Lumberton","flood/hurricane","sector_model","DDS _ HS3B","-1.64077242562098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.137112178453446","-7.3613124376298e-05"
"Lumberton","flood/hurricane","sector_model","DDS _ HS4B","-2.43541292646911","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.137232882587915"
